YEAR,MO,DY,HR,WS50M,recalculated wind speeds for 140m,cut in/out wind speeds applied
2020,4,2,6,5.37,5.814843519,5.814843519
2020,4,2,7,4.69,5.078513241,5.078513241
2020,4,2,8,5.36,5.804015132,5.804015132
2020,4,2,9,5.94,6.432061546,6.432061546
2020,4,2,10,6.23,6.746084753,6.746084753
2020,4,2,11,6.52,7.06010796,7.06010796
2020,4,2,12,6.77,7.330817621,7.330817621
2020,4,2,13,7.08,7.6664976,7.6664976
2020,4,2,14,7.4,8.013005966,8.013005966
2020,4,2,15,7.68,8.316200787,8.316200787
2020,4,2,16,7.41,8.023834353,8.023834353
2020,4,2,17,7.52,8.142946604,8.142946604
2020,4,2,18,8.26,8.9442472,8.9442472
2020,4,2,19,8.47,9.171643316,9.171643316
2020,4,2,20,8.36,9.052531065,9.052531065
2020,4,2,21,8.39,9.085016224,9.085016224
2020,4,2,22,8.18,8.857620109,8.857620109
2020,4,2,23,7.61,8.240402082,8.240402082
2020,4,3,0,7.01,7.590698895,7.590698895
2020,4,3,1,6.31,6.832711844,6.832711844
2020,4,3,2,5.78,6.258807363,6.258807363
2020,4,3,3,5.01,5.425021607,5.425021607
2020,4,3,4,4.36,4.721176488,4.721176488
2020,4,3,5,3.73,4.038988143,4.038988143
2020,4,3,6,2.94,3.183545614,3.183545614
2020,4,3,7,2.37,2.566327587,2.566327587
2020,4,3,8,2.39,2.587984359,2.587984359
2020,4,3,9,2.62,2.837037248,2.837037248
2020,4,3,10,3.14,3.400113343,3.400113343
2020,4,3,11,3.72,4.028159756,4.028159756
2020,4,3,12,4.12,4.461295214,4.461295214
2020,4,3,13,4.42,4.786146807,4.786146807
2020,4,3,14,4.49,4.861945512,4.861945512
2020,4,3,15,4.28,4.634549397,4.634549397
2020,4,3,16,3.85,4.16892878,4.16892878
2020,4,3,17,3.46,3.746621709,3.746621709
2020,4,3,18,3.3,3.573367526,3.573367526
2020,4,3,19,3.11,3.367628183,3.367628183
2020,4,3,20,3.02,3.270172705,3.270172705
2020,4,3,21,3.27,3.540882366,3.540882366
2020,4,3,22,3.6,3.898219119,3.898219119
2020,4,3,23,4.02,4.353011349,4.353011349
2020,4,4,0,4.45,4.818631966,4.818631966
2020,4,4,1,4.71,5.100170014,5.100170014
2020,4,4,2,4.96,5.370879675,5.370879675
2020,4,4,3,5.06,5.479163539,5.479163539
2020,4,4,4,4.67,5.056856468,5.056856468
2020,4,4,5,4.37,4.732004875,4.732004875
2020,4,4,6,4.39,4.753661648,4.753661648
2020,4,4,7,4.41,4.775318421,4.775318421
2020,4,4,8,4.58,4.95940099,4.95940099
2020,4,4,9,4.62,5.002714536,5.002714536
2020,4,4,10,4.79,5.186797105,5.186797105
2020,4,4,11,5.17,5.59827579,5.59827579
2020,4,4,12,5.48,5.93395577,5.93395577
2020,4,4,13,5.64,6.107209953,6.107209953
2020,4,4,14,5.58,6.042239634,6.042239634
2020,4,4,15,5.33,5.771529973,5.771529973
2020,4,4,16,4.86,5.26259581,5.26259581
2020,4,4,17,4.8,5.197625492,5.197625492
2020,4,4,18,6.06,6.562002183,6.562002183
2020,4,4,19,7.44,8.056319512,8.056319512
2020,4,4,20,8.58,9.290755567,9.290755567
2020,4,4,21,9.45,10.23282519,10.23282519
2020,4,4,22,9.99,10.81755805,10.81755805
2020,4,4,23,9.98,10.80672967,10.80672967
2020,4,5,0,10.01,10.83921483,10.83921483
2020,4,5,1,9.99,10.81755805,10.81755805
2020,4,5,2,9.6,10.39525098,10.39525098
2020,4,5,3,9.53,10.31945228,10.31945228
2020,4,5,4,9.47,10.25448196,10.25448196
2020,4,5,5,9.36,10.13536971,10.13536971
2020,4,5,6,8.56,9.269098794,9.269098794
2020,4,5,7,7.44,8.056319512,8.056319512
2020,4,5,8,7.48,8.099633058,8.099633058
2020,4,5,9,8.43,9.12832977,9.12832977
2020,4,5,10,8.8,9.528980068,9.528980068
2020,4,5,11,9.01,9.756376183,9.756376183
2020,4,5,12,9.36,10.13536971,10.13536971
2020,4,5,13,10.12,10.95832708,10.95832708
2020,4,5,14,10.47,11.3373206,11.3373206
2020,4,5,15,9.84,10.65513226,10.65513226
2020,4,5,16,9.25,10.01625746,10.01625746
2020,4,5,17,9.59,10.3844226,10.3844226
2020,4,5,18,10.5,11.36980576,11.36980576
2020,4,5,19,11.05,11.96536702,11.96536702
2020,4,5,20,11.23,12.16027797,12.16027797
2020,4,5,21,11.14,12.0628225,12.0628225
2020,4,5,22,11.03,11.94371024,11.94371024
2020,4,5,23,10.64,11.52140317,11.52140317
2020,4,6,0,10.13,10.96915546,10.96915546
2020,4,6,1,9.63,10.42773614,10.42773614
2020,4,6,2,9.2,9.962115526,9.962115526
2020,4,6,3,8.83,9.561465228,9.561465228
2020,4,6,4,8.76,9.485666522,9.485666522
2020,4,6,5,8.34,9.030874292,9.030874292
2020,4,6,6,7.69,8.327029173,8.327029173
2020,4,6,7,6.87,7.439101485,7.439101485
2020,4,6,8,6.84,7.406616326,7.406616326
2020,4,6,9,7,7.579870509,7.579870509
2020,4,6,10,6.96,7.536556963,7.536556963
2020,4,6,11,7.27,7.872236943,7.872236943
2020,4,6,12,7.62,8.251230468,8.251230468
2020,4,6,13,7.7,8.33785756,8.33785756
2020,4,6,14,7.62,8.251230468,8.251230468
2020,4,6,15,7.6,8.229573695,8.229573695
2020,4,6,16,7.13,7.720639533,7.720639533
2020,4,6,17,6.72,7.276675688,7.276675688
2020,4,6,18,6.86,7.428273099,7.428273099
2020,4,6,19,6.68,7.233362143,7.233362143
2020,4,6,20,6.27,6.789398299,6.789398299
2020,4,6,21,5.5,5.955612543,5.955612543
2020,4,6,22,4.64,5.024371309,5.024371309
2020,4,6,23,3.96,4.288041031,4.288041031
2020,4,7,0,3.65,3.952361051,3.952361051
2020,4,7,1,3.65,3.952361051,3.952361051
2020,4,7,2,3.79,4.103958461,4.103958461
2020,4,7,3,4.01,4.342182963,4.342182963
2020,4,7,4,4.17,4.515437146,4.515437146
2020,4,7,5,4.26,4.612892624,4.612892624
2020,4,7,6,4.18,4.526265532,4.526265532
2020,4,7,7,3.49,3.779106868,3.779106868
2020,4,7,8,3.28,3.551710753,3.551710753
2020,4,7,9,3.97,4.298869417,4.298869417
2020,4,7,10,4.45,4.818631966,4.818631966
2020,4,7,11,4.65,5.035199695,5.035199695
2020,4,7,12,4.77,5.165140332,5.165140332
2020,4,7,13,4.8,5.197625492,5.197625492
2020,4,7,14,4.61,4.991886149,4.991886149
2020,4,7,15,4.24,4.591235851,4.591235851
2020,4,7,16,3.88,4.201413939,4.201413939
2020,4,7,17,3.98,4.309697804,4.309697804
2020,4,7,18,4.83,5.230110651,5.230110651
2020,4,7,19,6,6.497031865,6.497031865
2020,4,7,20,6.68,7.233362143,7.233362143
2020,4,7,21,6.94,7.51490019,7.51490019
2020,4,7,22,6.84,7.406616326,7.406616326
2020,4,7,23,6.4,6.930167322,6.930167322
2020,4,8,0,5.72,6.193837044,6.193837044
2020,4,8,1,5.04,5.457506766,5.457506766
2020,4,8,2,4.58,4.95940099,4.95940099
2020,4,8,3,4.42,4.786146807,4.786146807
2020,4,8,4,4.61,4.991886149,4.991886149
2020,4,8,5,5.06,5.479163539,5.479163539
2020,4,8,6,5.44,5.890642224,5.890642224
2020,4,8,7,4.8,5.197625492,5.197625492
2020,4,8,8,4.33,4.688691329,4.688691329
2020,4,8,9,4.81,5.208453878,5.208453878
2020,4,8,10,4.57,4.948572604,4.948572604
2020,4,8,11,4.08,4.417981668,4.417981668
2020,4,8,12,3.62,3.919875892,3.919875892
2020,4,8,13,3.22,3.486740434,3.486740434
2020,4,8,14,2.88,3.118575295,3.118575295
2020,4,8,15,2.54,2.750410156,2.750410156
2020,4,8,16,2.28,2.468872109,2.468872109
2020,4,8,17,2.47,2.674611451,2.674611451
2020,4,8,18,3.31,3.584195912,3.584195912
2020,4,8,19,4.08,4.417981668,4.417981668
2020,4,8,20,4.45,4.818631966,4.818631966
2020,4,8,21,4.64,5.024371309,5.024371309
2020,4,8,22,4.86,5.26259581,5.26259581
2020,4,8,23,5.14,5.565790631,5.565790631
2020,4,9,0,5.36,5.804015132,5.804015132
2020,4,9,1,5.51,5.966440929,5.966440929
2020,4,9,2,5.66,6.128866726,6.128866726
2020,4,9,3,5.91,6.399576387,6.399576387
2020,4,9,4,6.24,6.756913139,6.756913139
2020,4,9,5,6.69,7.244190529,7.244190529
2020,4,9,6,6.73,7.287504075,7.287504075
2020,4,9,7,6.04,6.54034541,6.54034541
2020,4,9,8,5.81,6.291292522,6.291292522
2020,4,9,9,6.15,6.659457661,6.659457661
2020,4,9,10,6.64,7.190048597,7.190048597
2020,4,9,11,6.74,7.298332461,7.298332461
2020,4,9,12,6.85,7.417444712,7.417444712
2020,4,9,13,6.98,7.558213736,7.558213736
2020,4,9,14,7.22,7.818095011,7.818095011
2020,4,9,15,7.51,8.132118217,8.132118217
2020,4,9,16,7.87,8.521940129,8.521940129
2020,4,9,17,8.45,9.149986543,9.149986543
2020,4,9,18,9.19,9.951287139,9.951287139
2020,4,9,19,9.42,10.20034003,10.20034003
2020,4,9,20,9.2,9.962115526,9.962115526
2020,4,9,21,9.04,9.788861343,9.788861343
2020,4,9,22,8.92,9.658920706,9.658920706
2020,4,9,23,8.74,9.46400975,9.46400975
2020,4,10,0,8.56,9.269098794,9.269098794
2020,4,10,1,8.41,9.106672997,9.106672997
2020,4,10,2,8.22,8.900933655,8.900933655
2020,4,10,3,8.03,8.695194312,8.695194312
2020,4,10,4,7.71,8.348685946,8.348685946
2020,4,10,5,7.33,7.937207261,7.937207261
2020,4,10,6,6.38,6.908510549,6.908510549
2020,4,10,7,5.45,5.90147061,5.90147061
2020,4,10,8,5.28,5.717388041,5.717388041
2020,4,10,9,5.7,6.172180271,6.172180271
2020,4,10,10,6.24,6.756913139,6.756913139
2020,4,10,11,6.73,7.287504075,7.287504075
2020,4,10,12,7.04,7.623184055,7.623184055
2020,4,10,13,7.28,7.883065329,7.883065329
2020,4,10,14,7.41,8.023834353,8.023834353
2020,4,10,15,7.37,7.980520807,7.980520807
2020,4,10,16,7.31,7.915550488,7.915550488
2020,4,10,17,7.81,8.456969811,8.456969811
2020,4,10,18,8.85,9.583122,9.583122
2020,4,10,19,9.32,10.09205616,10.09205616
2020,4,10,20,9.21,9.972943912,9.972943912
2020,4,10,21,9.13,9.886316821,9.886316821
2020,4,10,22,9,9.745547797,9.745547797
2020,4,10,23,8.84,9.572293614,9.572293614
2020,4,11,0,8.59,9.301583953,9.301583953
2020,4,11,1,8.22,8.900933655,8.900933655
2020,4,11,2,7.67,8.3053724,8.3053724
2020,4,11,3,7.06,7.644840827,7.644840827
2020,4,11,4,6.33,6.854368617,6.854368617
2020,4,11,5,5.55,6.009754475,6.009754475
2020,4,11,6,4.6,4.981057763,4.981057763
2020,4,11,7,3.34,3.616681071,3.616681071
2020,4,11,8,2.53,2.73958177,2.73958177
2020,4,11,9,2.21,2.393073403,2.393073403
2020,4,11,10,1.88,2.035736651,2.035736651
2020,4,11,11,1.52,1.645914739,1.645914739
2020,4,11,12,1.35,1.46183217,0
2020,4,11,13,1.43,1.548459261,1.548459261
2020,4,11,14,1.58,1.710885058,1.710885058
2020,4,11,15,1.86,2.014079878,2.014079878
2020,4,11,16,2.22,2.40390179,2.40390179
2020,4,11,17,2.83,3.064433363,3.064433363
2020,4,11,18,3.89,4.212242326,4.212242326
2020,4,11,19,4.84,5.240939038,5.240939038
2020,4,11,20,5.58,6.042239634,6.042239634
2020,4,11,21,6.05,6.551173797,6.551173797
2020,4,11,22,6.16,6.670286048,6.670286048
2020,4,11,23,5.8,6.280464136,6.280464136
2020,4,12,0,5.14,5.565790631,5.565790631
2020,4,12,1,4.51,4.883602285,4.883602285
2020,4,12,2,4.09,4.428810054,4.428810054
2020,4,12,3,3.98,4.309697804,4.309697804
2020,4,12,4,4.19,4.537093919,4.537093919
2020,4,12,5,4.48,4.851117126,4.851117126
2020,4,12,6,4.39,4.753661648,4.753661648
2020,4,12,7,3.74,4.049816529,4.049816529
2020,4,12,8,3.41,3.692479776,3.692479776
2020,4,12,9,3.48,3.768278482,3.768278482
2020,4,12,10,3.67,3.974017824,3.974017824
2020,4,12,11,3.76,4.071473302,4.071473302
2020,4,12,12,3.99,4.32052619,4.32052619
2020,4,12,13,4.1,4.439638441,4.439638441
2020,4,12,14,3.89,4.212242326,4.212242326
2020,4,12,15,3.22,3.486740434,3.486740434
2020,4,12,16,2.26,2.447215336,2.447215336
2020,4,12,17,1.36,1.472660556,0
2020,4,12,18,1.02,1.104495417,0
2020,4,12,19,1.69,1.829997309,1.829997309
2020,4,12,20,3.11,3.367628183,3.367628183
2020,4,12,21,5.6,6.063896407,6.063896407
2020,4,12,22,8.48,9.182471702,9.182471702
2020,4,12,23,10.03,10.8608716,10.8608716
2020,4,13,0,11.36,12.301047,12.301047
2020,4,13,1,12.18,13.18897469,13.18897469
2020,4,13,2,13.03,14.10938753,14.10938753
2020,4,13,3,13.18,14.27181333,14.27181333
2020,4,13,4,13.34,14.44506751,14.44506751
2020,4,13,5,13.74,14.87820297,14.87820297
2020,4,13,6,15.09,16.34003514,16.34003514
2020,4,13,7,15.31,16.57825964,16.57825964
2020,4,13,8,14.88,16.11263902,16.11263902
2020,4,13,9,14.24,15.41962229,15.41962229
2020,4,13,10,13.95,15.10559909,15.10559909
2020,4,13,11,13.81,14.95400168,14.95400168
2020,4,13,12,13.37,14.47755267,14.47755267
2020,4,13,13,12.83,13.8928198,13.8928198
2020,4,13,14,12.5,13.53548305,13.53548305
2020,4,13,15,12.51,13.54631144,13.54631144
2020,4,13,16,12.28,13.29725855,13.29725855
2020,4,13,17,11.98,12.97240696,12.97240696
2020,4,13,18,11.4,12.34436054,12.34436054
2020,4,13,19,10.78,11.67300058,11.67300058
2020,4,13,20,10.04,10.87169999,10.87169999
2020,4,13,21,9.28,10.04874262,10.04874262
2020,4,13,22,8.7,9.420696204,9.420696204
2020,4,13,23,8.43,9.12832977,9.12832977
2020,4,14,0,8.21,8.890105268,8.890105268
2020,4,14,1,8.03,8.695194312,8.695194312
2020,4,14,2,7.83,8.478626583,8.478626583
2020,4,14,3,7.7,8.33785756,8.33785756
2020,4,14,4,7.58,8.207916922,8.207916922
2020,4,14,5,7.38,7.991349194,7.991349194
2020,4,14,6,6.71,7.265847302,7.265847302
2020,4,14,7,6.32,6.843540231,6.843540231
2020,4,14,8,5.94,6.432061546,6.432061546
2020,4,14,9,5.6,6.063896407,6.063896407
2020,4,14,10,5.33,5.771529973,5.771529973
2020,4,14,11,5.13,5.554962244,5.554962244
2020,4,14,12,4.96,5.370879675,5.370879675
2020,4,14,13,4.8,5.197625492,5.197625492
2020,4,14,14,4.72,5.1109984,5.1109984
2020,4,14,15,5.08,5.500820312,5.500820312
2020,4,14,16,5.48,5.93395577,5.93395577
2020,4,14,17,5.77,6.247978977,6.247978977
2020,4,14,18,6.48,7.016794414,7.016794414
2020,4,14,19,7.15,7.742296305,7.742296305
2020,4,14,20,7.3,7.904722102,7.904722102
2020,4,14,21,7.1,7.688154373,7.688154373
2020,4,14,22,6.64,7.190048597,7.190048597
2020,4,14,23,6.22,6.735256366,6.735256366
2020,4,15,0,5.87,6.356262841,6.356262841
2020,4,15,1,5.54,5.998926088,5.998926088
2020,4,15,2,5.38,5.825671905,5.825671905
2020,4,15,3,5.36,5.804015132,5.804015132
2020,4,15,4,5.44,5.890642224,5.890642224
2020,4,15,5,5.58,6.042239634,6.042239634
2020,4,15,6,5.5,5.955612543,5.955612543
2020,4,15,7,5.41,5.858157065,5.858157065
2020,4,15,8,5.42,5.868985451,5.868985451
2020,4,15,9,5.28,5.717388041,5.717388041
2020,4,15,10,5.12,5.544133858,5.544133858
2020,4,15,11,5.16,5.587447404,5.587447404
2020,4,15,12,5.51,5.966440929,5.966440929
2020,4,15,13,6,6.497031865,6.497031865
2020,4,15,14,6.46,6.995137641,6.995137641
2020,4,15,15,6.72,7.276675688,7.276675688
2020,4,15,16,6.68,7.233362143,7.233362143
2020,4,15,17,6.71,7.265847302,7.265847302
2020,4,15,18,7.75,8.391999492,8.391999492
2020,4,15,19,8.73,9.453181363,9.453181363
2020,4,15,20,8.69,9.409867817,9.409867817
2020,4,15,21,8.33,9.020045905,9.020045905
2020,4,15,22,7.98,8.64105238,8.64105238
2020,4,15,23,7.59,8.218745309,8.218745309
2020,4,16,0,7.13,7.720639533,7.720639533
2020,4,16,1,6.54,7.081764733,7.081764733
2020,4,16,2,6.01,6.507860251,6.507860251
2020,4,16,3,5.36,5.804015132,5.804015132
2020,4,16,4,4.96,5.370879675,5.370879675
2020,4,16,5,5.07,5.489991926,5.489991926
2020,4,16,6,5.12,5.544133858,5.544133858
2020,4,16,7,4.75,5.14348356,5.14348356
2020,4,16,8,4.66,5.046028082,5.046028082
2020,4,16,9,5.38,5.825671905,5.825671905
2020,4,16,10,5.26,5.695731268,5.695731268
2020,4,16,11,4.81,5.208453878,5.208453878
2020,4,16,12,4.35,4.710348102,4.710348102
2020,4,16,13,3.83,4.147272007,4.147272007
2020,4,16,14,3.31,3.584195912,3.584195912
2020,4,16,15,2.64,2.85869402,2.85869402
2020,4,16,16,2.27,2.458043722,2.458043722
2020,4,16,17,3.02,3.270172705,3.270172705
2020,4,16,18,5.07,5.489991926,5.489991926
2020,4,16,19,7.14,7.731467919,7.731467919
2020,4,16,20,7.92,8.576082061,8.576082061
2020,4,16,21,7.8,8.446141424,8.446141424
2020,4,16,22,7.6,8.229573695,8.229573695
2020,4,16,23,7.52,8.142946604,8.142946604
2020,4,17,0,7.38,7.991349194,7.991349194
2020,4,17,1,7.14,7.731467919,7.731467919
2020,4,17,2,7.4,8.013005966,8.013005966
2020,4,17,3,7.56,8.18626015,8.18626015
2020,4,17,4,7.71,8.348685946,8.348685946
2020,4,17,5,8.43,9.12832977,9.12832977
2020,4,17,6,8.96,9.702234251,9.702234251
2020,4,17,7,9.7,10.50353485,10.50353485
2020,4,17,8,10.59,11.46726124,11.46726124
2020,4,17,9,10.98,11.88956831,11.88956831
2020,4,17,10,10.55,11.4239477,11.4239477
2020,4,17,11,10.15,10.99081224,10.99081224
2020,4,17,12,9.89,10.70927419,10.70927419
2020,4,17,13,9.69,10.49270646,10.49270646
2020,4,17,14,9.74,10.54684839,10.54684839
2020,4,17,15,10.11,10.94749869,10.94749869
2020,4,17,16,10.4,11.2615219,11.2615219
2020,4,17,17,10.19,11.03412578,11.03412578
2020,4,17,18,9.8,10.61181871,10.61181871
2020,4,17,19,9.9,10.72010258,10.72010258
2020,4,17,20,9.83,10.64430387,10.64430387
2020,4,17,21,9.49,10.27613873,10.27613873
2020,4,17,22,9.06,9.810518116,9.810518116
2020,4,17,23,8.63,9.344897499,9.344897499
2020,4,18,0,8.25,8.933418814,8.933418814
2020,4,18,1,7.97,8.630223994,8.630223994
2020,4,18,2,7.9,8.554425289,8.554425289
2020,4,18,3,7.98,8.64105238,8.64105238
2020,4,18,4,8.02,8.684365926,8.684365926
2020,4,18,5,7.7,8.33785756,8.33785756
2020,4,18,6,6.93,7.504071804,7.504071804
2020,4,18,7,6.93,7.504071804,7.504071804
2020,4,18,8,6.44,6.973480868,6.973480868
2020,4,18,9,5.68,6.150523499,6.150523499
2020,4,18,10,4.65,5.035199695,5.035199695
2020,4,18,11,3.67,3.974017824,3.974017824
2020,4,18,12,2.83,3.064433363,3.064433363
2020,4,18,13,1.99,2.154848902,2.154848902
2020,4,18,14,1.87,2.024908264,2.024908264
2020,4,18,15,2.09,2.263132766,2.263132766
2020,4,18,16,2.4,2.598812746,2.598812746
2020,4,18,17,2.81,3.04277659,3.04277659
2020,4,18,18,3.63,3.930704278,3.930704278
2020,4,18,19,4.73,5.121826787,5.121826787
2020,4,18,20,5.44,5.890642224,5.890642224
2020,4,18,21,5.53,5.988097702,5.988097702
2020,4,18,22,5.26,5.695731268,5.695731268
2020,4,18,23,5.18,5.609104177,5.609104177
2020,4,19,0,5.16,5.587447404,5.587447404
2020,4,19,1,5.36,5.804015132,5.804015132
2020,4,19,2,5.87,6.356262841,6.356262841
2020,4,19,3,6.36,6.886853777,6.886853777
2020,4,19,4,6.69,7.244190529,7.244190529
2020,4,19,5,6.8,7.36330278,7.36330278
2020,4,19,6,6.49,7.0276228,7.0276228
2020,4,19,7,6.32,6.843540231,6.843540231
2020,4,19,8,6.76,7.319989234,7.319989234
2020,4,19,9,7.56,8.18626015,8.18626015
2020,4,19,10,7.89,8.543596902,8.543596902
2020,4,19,11,8.2,8.879276882,8.879276882
2020,4,19,12,8.64,9.355725885,9.355725885
2020,4,19,13,9.21,9.972943912,9.972943912
2020,4,19,14,9.83,10.64430387,10.64430387
2020,4,19,15,10.39,11.25069351,11.25069351
2020,4,19,16,10.6,11.47808963,11.47808963
2020,4,19,17,9.99,10.81755805,10.81755805
2020,4,19,18,9.8,10.61181871,10.61181871
2020,4,19,19,10.12,10.95832708,10.95832708
2020,4,19,20,10.07,10.90418515,10.90418515
2020,4,19,21,9.82,10.63347549,10.63347549
2020,4,19,22,9.34,10.11371294,10.11371294
2020,4,19,23,9.14,9.897145207,9.897145207
2020,4,20,0,9.04,9.788861343,9.788861343
2020,4,20,1,8.9,9.637263933,9.637263933
2020,4,20,2,9.08,9.832174889,9.832174889
2020,4,20,3,9.09,9.843003275,9.843003275
2020,4,20,4,9.58,10.37359421,10.37359421
2020,4,20,5,9.69,10.49270646,10.49270646
2020,4,20,6,9.73,10.53602001,10.53602001
2020,4,20,7,10.75,11.64051542,11.64051542
2020,4,20,8,11.95,12.9399218,12.9399218
2020,4,20,9,12.75,13.80619271,13.80619271
2020,4,20,10,13.07,14.15270108,14.15270108
2020,4,20,11,13.17,14.26098494,14.26098494
2020,4,20,12,13.3,14.40175397,14.40175397
2020,4,20,13,13.45,14.56417976,14.56417976
2020,4,20,14,13.58,14.70494879,14.70494879
2020,4,20,15,13.61,14.73743395,14.73743395
2020,4,20,16,13.14,14.22849978,14.22849978
2020,4,20,17,12.59,13.63293853,13.63293853
2020,4,20,18,12.62,13.66542369,13.66542369
2020,4,20,19,11.62,12.58258504,12.58258504
2020,4,20,20,11.47,12.42015925,12.42015925
2020,4,20,21,11.4,12.34436054,12.34436054
2020,4,20,22,10.45,11.31566383,11.31566383
2020,4,20,23,10.38,11.23986513,11.23986513
2020,4,21,0,10.4,11.2615219,11.2615219
2020,4,21,1,10.42,11.28317867,11.28317867
2020,4,21,2,10.37,11.22903674,11.22903674
2020,4,21,3,10.62,11.4997464,11.4997464
2020,4,21,4,10.08,10.91501353,10.91501353
2020,4,21,5,9.91,10.73093096,10.73093096
2020,4,21,6,9.19,9.951287139,9.951287139
2020,4,21,7,9.84,10.65513226,10.65513226
2020,4,21,8,10.65,11.53223156,11.53223156
2020,4,21,9,11.25,12.18193475,12.18193475
2020,4,21,10,11.8,12.777496,12.777496
2020,4,21,11,12.15,13.15648953,13.15648953
2020,4,21,12,12.35,13.37305725,13.37305725
2020,4,21,13,12.42,13.44885596,13.44885596
2020,4,21,14,12.25,13.26477339,13.26477339
2020,4,21,15,11.86,12.84246632,12.84246632
2020,4,21,16,11.05,11.96536702,11.96536702
2020,4,21,17,10.38,11.23986513,11.23986513
2020,4,21,18,10.67,11.55388833,11.55388833
2020,4,21,19,10.11,10.94749869,10.94749869
2020,4,21,20,9.59,10.3844226,10.3844226
2020,4,21,21,9.24,10.00542907,10.00542907
2020,4,21,22,9.05,9.799689729,9.799689729
2020,4,21,23,8.85,9.583122,9.583122
2020,4,22,0,8.69,9.409867817,9.409867817
2020,4,22,1,8.89,9.626435546,9.626435546
2020,4,22,2,8.98,9.723891024,9.723891024
2020,4,22,3,9.04,9.788861343,9.788861343
2020,4,22,4,8.85,9.583122,9.583122
2020,4,22,5,8.41,9.106672997,9.106672997
2020,4,22,6,7.61,8.240402082,8.240402082
2020,4,22,7,6.84,7.406616326,7.406616326
2020,4,22,8,6.86,7.428273099,7.428273099
2020,4,22,9,7.04,7.623184055,7.623184055
2020,4,22,10,7.8,8.446141424,8.446141424
2020,4,22,11,8.62,9.334069112,9.334069112
2020,4,22,12,9.21,9.972943912,9.972943912
2020,4,22,13,9.64,10.43856453,10.43856453
2020,4,22,14,9.79,10.60099033,10.60099033
2020,4,22,15,9.61,10.40607937,10.40607937
2020,4,22,16,8.84,9.572293614,9.572293614
2020,4,22,17,8.05,8.716851085,8.716851085
2020,4,22,18,8.71,9.43152459,9.43152459
2020,4,22,19,9.84,10.65513226,10.65513226
2020,4,22,20,9.63,10.42773614,10.42773614
2020,4,22,21,8.98,9.723891024,9.723891024
2020,4,22,22,8.65,9.366554272,9.366554272
2020,4,22,23,8.53,9.236613634,9.236613634
2020,4,23,0,8.23,8.911762041,8.911762041
2020,4,23,1,7.85,8.500283356,8.500283356
2020,4,23,2,7.44,8.056319512,8.056319512
2020,4,23,3,6.97,7.547385349,7.547385349
2020,4,23,4,6.8,7.36330278,7.36330278
2020,4,23,5,6.72,7.276675688,7.276675688
2020,4,23,6,6.03,6.529517024,6.529517024
2020,4,23,7,5.67,6.139695112,6.139695112
2020,4,23,8,5.82,6.302120909,6.302120909
2020,4,23,9,5.78,6.258807363,6.258807363
2020,4,23,10,5.68,6.150523499,6.150523499
2020,4,23,11,5.26,5.695731268,5.695731268
2020,4,23,12,4.67,5.056856468,5.056856468
2020,4,23,13,3.96,4.288041031,4.288041031
2020,4,23,14,3.23,3.49756882,3.49756882
2020,4,23,15,2.82,3.053604976,3.053604976
2020,4,23,16,2.93,3.172717227,3.172717227
2020,4,23,17,3.51,3.800763641,3.800763641
2020,4,23,18,4.56,4.937744217,4.937744217
2020,4,23,19,5.45,5.90147061,5.90147061
2020,4,23,20,5.83,6.312949295,6.312949295
2020,4,23,21,5.83,6.312949295,6.312949295
2020,4,23,22,5.66,6.128866726,6.128866726
2020,4,23,23,5.43,5.879813838,5.879813838
2020,4,24,0,5.31,5.7498732,5.7498732
2020,4,24,1,5.21,5.641589336,5.641589336
2020,4,24,2,5.08,5.500820312,5.500820312
2020,4,24,3,4.92,5.327566129,5.327566129
2020,4,24,4,4.8,5.197625492,5.197625492
2020,4,24,5,4.71,5.100170014,5.100170014
2020,4,24,6,3.98,4.309697804,4.309697804
2020,4,24,7,3.17,3.432598502,3.432598502
2020,4,24,8,3.05,3.302657865,3.302657865
2020,4,24,9,2.99,3.237687546,3.237687546
2020,4,24,10,2.68,2.902007566,2.902007566
