hour,kWh per capita
2232,0.6228041666666668
2233,0.598025
2234,0.5844666666666668
2235,0.5808625
2236,0.5933166666666668
2237,0.6503291666666667
2238,0.7472625
2239,0.8045916666666668
2240,0.83595
2241,0.8415708333333334
2242,0.8378125
2243,0.8355583333333334
2244,0.8243458333333334
2245,0.7942541666666668
2246,0.7764041666666668
2247,0.7663875
2248,0.7579958333333332
2249,0.7517583333333332
2250,0.7565833333333332
2251,0.8035291666666667
2252,0.8457375
2253,0.7793291666666667
2254,0.7173416666666668
2255,0.6698541666666668
2256,0.6267208333333332
2257,0.5964875
2258,0.5866333333333332
2259,0.5830125
2260,0.5927916666666668
2261,0.6537166666666668
2262,0.748325
2263,0.8099
2264,0.8420583333333334
2265,0.8586791666666667
2266,0.86065
2267,0.8647083333333334
2268,0.8576125
2269,0.8250166666666666
2270,0.8039875
2271,0.793125
2272,0.7861625
2273,0.7785291666666668
2274,0.781075
2275,0.8032083333333332
2276,0.8358333333333334
2277,0.7776416666666668
2278,0.7230208333333332
2279,0.6775125
2280,0.63215
2281,0.5979375
2282,0.5748375
2283,0.5653458333333332
2284,0.5617291666666668
2285,0.5760333333333332
2286,0.6055333333333333
2287,0.6367
2288,0.7007375
2289,0.7530875
2290,0.7652541666666668
2291,0.760325
2292,0.7543625
2293,0.7379666666666668
2294,0.7049166666666667
2295,0.6810375
2296,0.6666916666666668
2297,0.66535
2298,0.6756083333333333
2299,0.7038666666666668
2300,0.7573833333333332
2301,0.720875
2302,0.6868708333333332
2303,0.6345708333333332
2304,0.5871875
2305,0.5513208333333333
2306,0.5302125
2307,0.5239125
2308,0.5219833333333332
2309,0.5292333333333332
2310,0.5449
2311,0.5547166666666667
2312,0.6056625
2313,0.6579416666666668
2314,0.6817083333333332
2315,0.6900416666666668
2316,0.6935375
2317,0.6916791666666667
2318,0.6564333333333332
2319,0.6341416666666668
2320,0.630425
2321,0.6366
2322,0.6582458333333332
2323,0.6971916666666668
2324,0.7600625
2325,0.7323083333333332
2326,0.6818708333333332
2327,0.6256166666666668
2328,0.5805958333333332
2329,0.5549375
2330,0.5438875
2331,0.5431958333333332
2332,0.5593833333333332
2333,0.6313916666666668
2334,0.7380416666666668
2335,0.8056583333333333
2336,0.8423375
2337,0.8566375
2338,0.8585458333333333
2339,0.8553708333333334
2340,0.8490958333333334
2341,0.8195083333333334
2342,0.7984875
2343,0.78915
2344,0.7745166666666667
2345,0.7631375
2346,0.7668166666666668
2347,0.8102708333333332
2348,0.8564833333333334
2349,0.7931208333333332
2350,0.7252833333333332
2351,0.6696041666666668
2352,0.6256833333333333
2353,0.5981208333333332
2354,0.5870375
2355,0.5822
2356,0.5954625
2357,0.6528791666666668
2358,0.7456208333333332
2359,0.8068708333333332
2360,0.8352375
2361,0.84925
2362,0.8519583333333334
2363,0.8591875
2364,0.8497125
2365,0.8243625
2366,0.8052708333333332
2367,0.7894791666666668
2368,0.7894625
2369,0.7825333333333332
2370,0.7870791666666668
2371,0.8151708333333332
2372,0.8583208333333334
2373,0.7954208333333332
2374,0.7270458333333332
2375,0.6742208333333332
2376,0.6347125
2377,0.6053708333333332
2378,0.5925916666666667
2379,0.5905708333333333
2380,0.6001916666666668
2381,0.6562291666666668
2382,0.7507833333333332
2383,0.8154
2384,0.8411833333333334
2385,0.8497958333333334
2386,0.8466958333333334
2387,0.8466291666666667
2388,0.8448916666666666
2389,0.8138333333333332
2390,0.799575
2391,0.788775
2392,0.7787708333333332
2393,0.7670708333333333
2394,0.7731
2395,0.8046333333333332
2396,0.8443333333333334
2397,0.7837041666666668
2398,0.7249708333333332
2399,0.6748333333333332
2400,0.6295125
2401,0.6043208333333332
2402,0.5914291666666668
2403,0.5866708333333333
2404,0.5982958333333332
2405,0.6555458333333332
2406,0.748975
2407,0.8084791666666667
2408,0.835825
2409,0.8401875
2410,0.840775
2411,0.8379083333333334
2412,0.8325291666666667
2413,0.8070625
2414,0.7936666666666667
2415,0.7865958333333332
2416,0.7779416666666668
2417,0.7661833333333332
2418,0.7642666666666668
2419,0.7951291666666668
2420,0.8364333333333334
2421,0.7828291666666668
2422,0.7253041666666667
2423,0.6756958333333332
2424,0.631575
2425,0.5996958333333332
2426,0.5887875
2427,0.5861375
2428,0.5973041666666667
2429,0.6512166666666668
2430,0.7392
2431,0.7920208333333332
2432,0.821025
2433,0.830425
2434,0.8310791666666666
2435,0.8280125
2436,0.8166
2437,0.7926291666666668
2438,0.7708208333333332
2439,0.757675
2440,0.7442708333333332
2441,0.7305
2442,0.7280125
2443,0.7488833333333332
2444,0.794025
2445,0.7488458333333332
2446,0.6992083333333332
2447,0.6616875
2448,0.6224958333333332
2449,0.5900291666666668
2450,0.5682875
2451,0.5617208333333332
2452,0.5566583333333333
2453,0.5671708333333332
2454,0.5954583333333332
2455,0.6276083333333332
2456,0.686175
2457,0.7234875
2458,0.7266833333333332
2459,0.722
2460,0.7178208333333332
2461,0.7004541666666668
2462,0.6667833333333332
2463,0.6477791666666668
2464,0.6356458333333332
2465,0.6292833333333332
2466,0.63275
2467,0.6559666666666668
2468,0.7195541666666668
2469,0.6938458333333332
2470,0.6541125
2471,0.6112375
2472,0.5700041666666668
2473,0.5410083333333332
2474,0.5251125
2475,0.5146083333333332
2476,0.5121666666666667
2477,0.5208208333333332
2478,0.5282583333333332
2479,0.5412083333333332
2480,0.593475
2481,0.6341916666666668
2482,0.6476625
2483,0.6501333333333332
2484,0.6504208333333332
2485,0.6454833333333332
2486,0.6183333333333332
2487,0.5989583333333333
2488,0.5897458333333332
2489,0.5883041666666667
2490,0.5977375
2491,0.62845
2492,0.6959
2493,0.6836791666666668
2494,0.6457625
2495,0.6058333333333332
2496,0.5687625
2497,0.5418708333333332
2498,0.5342333333333332
2499,0.5317458333333333
2500,0.5423625
2501,0.6051291666666668
2502,0.6804583333333332
2503,0.7274708333333332
2504,0.7686125
2505,0.7902916666666668
2506,0.7949583333333332
2507,0.8018083333333332
2508,0.7996083333333333
2509,0.7792375
2510,0.7567833333333333
2511,0.74485
2512,0.740025
2513,0.7260708333333332
2514,0.7259
2515,0.750825
2516,0.795675
2517,0.7402166666666667
2518,0.6863625
2519,0.6430458333333332
2520,0.6070791666666668
2521,0.5812
2522,0.5685791666666667
2523,0.5658541666666668
2524,0.5783916666666667
2525,0.6242458333333332
2526,0.6885666666666668
2527,0.7318416666666668
2528,0.77425
2529,0.791175
2530,0.795475
2531,0.7965791666666668
2532,0.7929291666666668
2533,0.7711458333333332
2534,0.7494791666666668
2535,0.7376125
2536,0.728375
2537,0.7165625
2538,0.7121458333333333
2539,0.734725
2540,0.7788666666666668
2541,0.7328875
2542,0.6835333333333332
2543,0.645825
2544,0.6043583333333332
2545,0.5787333333333332
2546,0.570425
2547,0.5627916666666668
2548,0.5739333333333332
2549,0.6168458333333332
2550,0.6788291666666668
2551,0.7252708333333332
2552,0.7671458333333332
2553,0.7801
2554,0.7901958333333332
2555,0.7919875
2556,0.7889708333333332
2557,0.7641333333333332
2558,0.7421833333333332
2559,0.732
2560,0.7218833333333332
2561,0.7158458333333332
2562,0.7163958333333332
2563,0.730025
2564,0.7649416666666667
2565,0.7144541666666668
2566,0.6623458333333332
2567,0.6224125
2568,0.5803958333333332
2569,0.5506208333333332
2570,0.5322875
2571,0.5249625
2572,0.5252833333333332
2573,0.5419875
2574,0.5670333333333332
2575,0.5873291666666668
2576,0.6355541666666668
2577,0.6732416666666667
2578,0.6924583333333332
2579,0.7020291666666668
2580,0.7024666666666668
2581,0.688225
2582,0.65695
2583,0.635825
2584,0.6242958333333332
2585,0.619975
2586,0.6293291666666668
2587,0.6509625
2588,0.6926291666666667
2589,0.6652625
2590,0.6247541666666668
2591,0.588575
2592,0.5521458333333332
2593,0.5212541666666667
2594,0.5031208333333332
2595,0.4945083333333332
2596,0.4902875
2597,0.5000875
2598,0.5073666666666667
2599,0.5135916666666667
2600,0.5582208333333332
2601,0.601725
2602,0.6232875
2603,0.6288
2604,0.6329583333333332
2605,0.6259875
2606,0.5995208333333332
2607,0.5783125
2608,0.5679333333333332
2609,0.5681791666666668
2610,0.5767333333333332
2611,0.604125
2612,0.6576458333333333
2613,0.6409541666666668
2614,0.6055083333333332
2615,0.5686
2616,0.5292583333333332
2617,0.5034208333333332
2618,0.4845166666666667
2619,0.4788
2620,0.47749583333333323
2621,0.4909416666666667
2622,0.5040041666666667
2623,0.5287541666666667
2624,0.5900083333333332
2625,0.639625
2626,0.6575625
2627,0.6600708333333332
2628,0.6638416666666668
2629,0.6571583333333332
2630,0.6298208333333332
2631,0.607675
2632,0.5973166666666668
2633,0.5967583333333332
2634,0.6032166666666667
2635,0.6299875
2636,0.6811125
2637,0.6545458333333332
2638,0.61475
2639,0.5713833333333332
2640,0.5283666666666667
2641,0.49917083333333323
2642,0.48204583333333323
2643,0.46985
2644,0.4707666666666667
2645,0.4781333333333332
2646,0.4834541666666667
2647,0.4967958333333332
2648,0.5426291666666667
2649,0.5895416666666667
2650,0.6145958333333332
2651,0.6232208333333332
2652,0.6253625
2653,0.6224708333333332
2654,0.5969541666666668
2655,0.5787958333333332
2656,0.567875
2657,0.57135
2658,0.5836291666666668
2659,0.6147666666666668
2660,0.6729333333333332
2661,0.6564291666666668
2662,0.6137166666666668
2663,0.5634583333333332
2664,0.5206416666666667
2665,0.49467916666666667
2666,0.4855041666666667
2667,0.4825833333333332
2668,0.487475
2669,0.5207416666666667
2670,0.5592625
2671,0.6008125
2672,0.6469583333333332
2673,0.67805
2674,0.6873875
2675,0.6950416666666668
2676,0.7011
2677,0.6829541666666668
2678,0.6540666666666668
2679,0.6402833333333332
2680,0.6302541666666668
2681,0.6269
2682,0.6339916666666668
2683,0.667425
2684,0.7214125
2685,0.6845916666666668
2686,0.6326291666666668
2687,0.5837708333333332
2688,0.544325
2689,0.5189
2690,0.5063416666666667
2691,0.5059375
2692,0.5190625
2693,0.575525
2694,0.6482916666666668
2695,0.7070541666666668
2696,0.751725
2697,0.7687083333333332
2698,0.7770416666666667
2699,0.7833083333333332
2700,0.7819375
2701,0.7575416666666668
2702,0.7335333333333333
2703,0.7196041666666668
2704,0.7089833333333332
2705,0.6996916666666668
2706,0.70435
2707,0.7352291666666668
2708,0.78595
2709,0.7406041666666668
2710,0.6815541666666668
2711,0.6277083333333332
2712,0.5895791666666668
2713,0.5589166666666668
2714,0.5518458333333333
2715,0.5503916666666668
2716,0.5627666666666667
2717,0.6183458333333333
2718,0.6988375
2719,0.7658083333333332
2720,0.80445
2721,0.8197166666666666
2722,0.8248208333333334
2723,0.8295416666666666
2724,0.8242083333333334
2725,0.8004
2726,0.7814041666666668
2727,0.7712958333333332
2728,0.7624333333333332
2729,0.7572208333333332
2730,0.7620333333333332
2731,0.7895958333333332
2732,0.8320916666666666
2733,0.7729541666666668
2734,0.7072416666666668
2735,0.6525583333333332
2736,0.6117
2737,0.5834208333333332
2738,0.5703708333333332
2739,0.5649791666666668
2740,0.57705
2741,0.6363875
2742,0.7038833333333332
2743,0.7712875
2744,0.8099166666666668
2745,0.8193
2746,0.8238
2747,0.8216708333333334
2748,0.8170708333333332
2749,0.7889583333333332
2750,0.770025
2751,0.7595083333333332
2752,0.7523
2753,0.7421125
2754,0.7433
2755,0.7640083333333332
2756,0.8118125
2757,0.7648416666666668
2758,0.7090833333333332
2759,0.6594958333333332
2760,0.6132875
2761,0.5852833333333333
2762,0.5698416666666668
2763,0.5686916666666668
2764,0.5828291666666668
2765,0.6342708333333332
2766,0.7116125
2767,0.7667583333333332
2768,0.7934958333333332
2769,0.8008041666666668
2770,0.80105
2771,0.7975166666666668
2772,0.79
2773,0.7621333333333332
2774,0.7413916666666668
2775,0.7264791666666668
2776,0.7175416666666667
2777,0.7070875
2778,0.7091916666666668
2779,0.7212708333333332
2780,0.77155
2781,0.7392291666666668
2782,0.6915375
2783,0.6511208333333333
2784,0.6056875
2785,0.5745791666666668
2786,0.5548125
2787,0.5471416666666667
2788,0.5431333333333332
2789,0.5548875
2790,0.5715625
2791,0.6036333333333332
2792,0.6546583333333332
2793,0.6879125
2794,0.6962166666666668
2795,0.6932791666666668
2796,0.6899208333333332
2797,0.6724333333333332
2798,0.6385708333333332
2799,0.6169458333333332
2800,0.605325
2801,0.602125
2802,0.6093208333333332
2803,0.6284291666666668
2804,0.6838375
2805,0.6728375
2806,0.6320666666666668
2807,0.5907666666666668
2808,0.5482
2809,0.5201666666666667
2810,0.501025
2811,0.49185
2812,0.4883583333333332
2813,0.4942708333333332
2814,0.4950458333333332
2815,0.5139541666666667
2816,0.5508666666666668
2817,0.58455
2818,0.595375
2819,0.596375
2820,0.5940875
2821,0.5913875
2822,0.5664416666666668
2823,0.5491541666666667
2824,0.5408083333333332
2825,0.5475875
2826,0.5638
2827,0.6012458333333333
2828,0.6583125
2829,0.660675
2830,0.6231916666666668
2831,0.5754625
2832,0.5436458333333332
2833,0.5190583333333332
2834,0.5108125
2835,0.5091916666666667
2836,0.5268916666666666
2837,0.5878833333333332
2838,0.6592458333333332
2839,0.7120708333333332
2840,0.7396125
2841,0.7492333333333332
2842,0.7525333333333332
2843,0.7587416666666668
2844,0.7536375
2845,0.73775
2846,0.7219958333333332
2847,0.7111833333333332
2848,0.7040166666666667
2849,0.69005
2850,0.6858375
2851,0.7067416666666668
2852,0.7566541666666667
2853,0.7194
2854,0.6559375
2855,0.61705
2856,0.5795583333333332
2857,0.5567291666666668
2858,0.5445875
2859,0.5441875
2860,0.5539708333333332
2861,0.6098875
2862,0.6743916666666668
2863,0.7327625
2864,0.759575
2865,0.7616416666666668
2866,0.7625875
2867,0.7698125
2868,0.7713541666666668
2869,0.7536458333333332
2870,0.7363125
2871,0.7255625
2872,0.7182666666666668
2873,0.7057833333333332
2874,0.6947541666666668
2875,0.7025416666666668
2876,0.737525
2877,0.7061625
2878,0.6515333333333332
2879,0.6112375
2880,0.5740583333333332
2881,0.5412125
2882,0.5272166666666667
2883,0.5171291666666668
2884,0.5089083333333332
2885,0.5014833333333332
2886,0.4983625
2887,0.5173916666666667
2888,0.5591
2889,0.5962625
2890,0.612625
2891,0.6214708333333332
2892,0.6260916666666668
2893,0.6174125
2894,0.5838916666666668
2895,0.5666916666666668
2896,0.5564416666666668
2897,0.5590541666666667
2898,0.5715208333333333
2899,0.6056041666666668
2900,0.6591708333333333
2901,0.64935
2902,0.6063958333333332
2903,0.5633666666666668
2904,0.5288208333333332
2905,0.5052625
2906,0.496825
2907,0.4959208333333332
2908,0.5067416666666666
2909,0.5714208333333333
2910,0.6313125
2911,0.6869416666666668
2912,0.722875
2913,0.7398708333333333
2914,0.7485375
2915,0.7562625
2916,0.7561125
2917,0.7421458333333332
2918,0.7245708333333332
2919,0.714625
2920,0.7102333333333332
2921,0.7000583333333332
2922,0.6992
2923,0.7146791666666668
2924,0.7543208333333332
2925,0.7192333333333332
2926,0.6579291666666668
2927,0.6182541666666668
2928,0.59095
2929,0.5597833333333332
2930,0.5496958333333332
2931,0.544075
2932,0.5569875
2933,0.6025416666666668
2934,0.6613666666666668
2935,0.7166833333333332
2936,0.7499041666666668
2937,0.7663583333333333
2938,0.774025
2939,0.7825208333333332
2940,0.7792291666666668
2941,0.75805
2942,0.7372208333333332
2943,0.7226458333333332
2944,0.71515
2945,0.7078
2946,0.7056916666666668
2947,0.7122375
2948,0.7397291666666668
2949,0.7123
2950,0.6630291666666668
2951,0.6256166666666668
2952,0.5910125
2953,0.5634208333333333
2954,0.547225
2955,0.5364083333333333
2956,0.5358
2957,0.5481375
2958,0.5544458333333332
2959,0.599875
2960,0.6565
2961,0.6932375
2962,0.698775
2963,0.69685
2964,0.69345
2965,0.681525
2966,0.652075
2967,0.6295666666666668
2968,0.6191875
2969,0.6137458333333332
2970,0.6215541666666667
2971,0.6360375
2972,0.685525
2973,0.6721708333333332
2974,0.6288125
2975,0.5873208333333332
2976,0.548825
2977,0.5228458333333332
2978,0.5063791666666667
2979,0.4963041666666667
2980,0.4983666666666667
2981,0.5031958333333332
2982,0.4992166666666667
2983,0.5217583333333332
2984,0.5672541666666668
2985,0.6069666666666668
2986,0.6251166666666668
2987,0.6289416666666668
2988,0.6294833333333332
2989,0.6194666666666668
2990,0.5926458333333332
2991,0.5751666666666668
2992,0.5712833333333333
2993,0.5728166666666668
2994,0.585875
2995,0.6131416666666668
2996,0.6718791666666668
2997,0.6712166666666668
2998,0.6275708333333332
2999,0.5824583333333332
3000,0.5514666666666668
3001,0.5293208333333332
3002,0.5245
3003,0.525325
3004,0.537825
3005,0.59895
3006,0.6754583333333332
3007,0.7354416666666668
3008,0.7603625
3009,0.7663791666666668
3010,0.7684541666666668
3011,0.7628583333333332
3012,0.7697791666666668
3013,0.7553708333333332
3014,0.7381
3015,0.7267041666666668
3016,0.7236625
3017,0.7107833333333332
3018,0.7124708333333332
3019,0.7310708333333332
3020,0.7737041666666667
3021,0.7343291666666668
3022,0.6697541666666668
3023,0.6274333333333332
3024,0.5951916666666668
3025,0.5731125
3026,0.566675
3027,0.5628583333333332
3028,0.5740583333333332
3029,0.6189625
3030,0.6892875
3031,0.7437916666666667
3032,0.7729208333333332
3033,0.7764666666666667
3034,0.778525
3035,0.7876083333333332
3036,0.78285
3037,0.7644875
3038,0.748275
3039,0.7380541666666668
3040,0.7394041666666668
3041,0.7355
3042,0.7398833333333332
3043,0.7657458333333332
3044,0.7920583333333332
3045,0.7429666666666668
3046,0.6822791666666668
3047,0.6447416666666668
3048,0.610825
3049,0.5868041666666668
3050,0.5767125
3051,0.5741708333333332
3052,0.583275
3053,0.6304125
3054,0.69455
3055,0.74805
3056,0.7726458333333333
3057,0.7872958333333332
3058,0.7942833333333332
3059,0.8005166666666668
3060,0.8024583333333332
3061,0.7735416666666668
3062,0.7571916666666668
3063,0.7513208333333332
3064,0.746775
3065,0.7374083333333332
3066,0.7409791666666667
3067,0.7580083333333332
3068,0.7899166666666668
3069,0.744725
3070,0.6827083333333333
3071,0.6425583333333332
3072,0.6105541666666668
3073,0.5863375
3074,0.5776333333333332
3075,0.5735708333333333
3076,0.5821041666666668
3077,0.6282166666666668
3078,0.694525
3079,0.7464
3080,0.7751458333333332
3081,0.7859208333333332
3082,0.7923375
3083,0.8000208333333332
3084,0.79685
3085,0.777
3086,0.7594708333333332
3087,0.7508166666666668
3088,0.7497458333333332
3089,0.7411583333333333
3090,0.7368625
3091,0.7528041666666668
3092,0.7804666666666668
3093,0.7411125
3094,0.6767916666666668
3095,0.6404125
3096,0.6106375
3097,0.5847375
3098,0.5734625
3099,0.5725541666666668
3100,0.5798416666666668
3101,0.6249375
3102,0.69475
3103,0.7495458333333332
3104,0.7730416666666667
3105,0.78075
3106,0.7906416666666668
3107,0.7948708333333332
3108,0.7997833333333332
3109,0.77465
3110,0.7540041666666668
3111,0.7454791666666668
3112,0.7423291666666668
3113,0.728675
3114,0.72395
3115,0.7238333333333332
3116,0.7373708333333332
3117,0.71695
3118,0.6686041666666668
3119,0.6424625
3120,0.6058791666666667
3121,0.5761875
3122,0.5568125
3123,0.5488166666666667
3124,0.5458916666666667
3125,0.5498125
3126,0.5578208333333332
3127,0.5997
3128,0.6591291666666668
3129,0.6918833333333332
3130,0.7004291666666668
3131,0.7037375
3132,0.7064625
3133,0.6918791666666668
3134,0.6596666666666667
3135,0.6344916666666668
3136,0.6243791666666668
3137,0.6221291666666667
3138,0.6222375
3139,0.6359166666666668
3140,0.667425
3141,0.6601208333333332
3142,0.621425
3143,0.583925
3144,0.5496
3145,0.5217625
3146,0.5041416666666667
3147,0.4955125
3148,0.4934875
3149,0.49385
3150,0.49115416666666667
3151,0.5163833333333332
3152,0.5617166666666668
3153,0.5962708333333332
3154,0.6141
3155,0.6224041666666668
3156,0.6286791666666668
3157,0.6282958333333332
3158,0.6006166666666668
3159,0.5835375
3160,0.5747875
3161,0.5792416666666668
3162,0.5877625
3163,0.6129666666666668
3164,0.6603625
3165,0.6678041666666668
3166,0.6231833333333332
3167,0.5827333333333332
3168,0.5472166666666667
3169,0.52715
3170,0.5190708333333333
3171,0.5233041666666667
3172,0.5326125
3173,0.5899041666666668
3174,0.6560083333333332
3175,0.7135416666666667
3176,0.7398166666666668
3177,0.7504458333333333
3178,0.7557583333333332
3179,0.7727333333333332
3180,0.7807833333333332
3181,0.7640416666666668
3182,0.7459833333333332
3183,0.7413291666666668
3184,0.7430875
3185,0.7346958333333332
3186,0.72925
3187,0.7372625
3188,0.7548291666666668
3189,0.7295291666666668
3190,0.6673791666666667
3191,0.6338208333333332
3192,0.5974416666666668
3193,0.5770333333333332
3194,0.5679291666666668
3195,0.5674833333333332
3196,0.5756083333333332
3197,0.6184208333333332
3198,0.6794166666666668
3199,0.7340041666666668
3200,0.7615875
3201,0.7693666666666668
3202,0.7776291666666668
3203,0.7868916666666668
3204,0.7939833333333333
3205,0.7748833333333333
3206,0.7631416666666668
3207,0.7603916666666668
3208,0.7611958333333332
3209,0.7520208333333332
3210,0.7449958333333332
3211,0.7503791666666668
3212,0.7705291666666668
3213,0.7431083333333333
3214,0.6802833333333332
3215,0.6428541666666668
3216,0.6089083333333332
3217,0.5874375
3218,0.5767375
3219,0.5729791666666668
3220,0.5776875
3221,0.6166708333333332
3222,0.6698291666666668
3223,0.7164958333333332
3224,0.7440541666666668
3225,0.7604916666666668
3226,0.7760791666666668
3227,0.7890041666666668
3228,0.7923
3229,0.7760583333333332
3230,0.7612583333333333
3231,0.755675
3232,0.7544
3233,0.7455708333333332
3234,0.7392458333333332
3235,0.7516166666666668
3236,0.7682833333333332
3237,0.7381625
3238,0.6765416666666668
3239,0.642875
3240,0.6126833333333332
3241,0.5867458333333332
3242,0.5784
3243,0.5767
3244,0.5860916666666668
3245,0.631125
3246,0.6890708333333332
3247,0.7380333333333332
3248,0.7684125
3249,0.7795041666666668
3250,0.7858333333333332
3251,0.7994166666666668
3252,0.8033833333333332
3253,0.7801833333333332
3254,0.7670083333333332
3255,0.7594875
3256,0.7598083333333332
3257,0.7490083333333332
3258,0.7484125
3259,0.755825
3260,0.773
3261,0.7346541666666668
3262,0.6796708333333332
3263,0.6449416666666667
3264,0.6166291666666668
3265,0.5944625
3266,0.5830416666666668
3267,0.5788166666666668
3268,0.587925
3269,0.6252916666666668
3270,0.6799208333333332
3271,0.7282375
3272,0.7560416666666668
3273,0.7750125
3274,0.784925
3275,0.7881708333333333
3276,0.7831166666666668
3277,0.7582083333333333
3278,0.7346083333333332
3279,0.7236625
3280,0.7151708333333332
3281,0.709225
3282,0.7060708333333332
3283,0.7131625
3284,0.7271291666666668
3285,0.7046666666666668
3286,0.6547416666666668
3287,0.6270958333333332
3288,0.5975458333333332
3289,0.5699958333333333
3290,0.5523833333333332
3291,0.5438583333333332
3292,0.5385583333333333
3293,0.5417458333333333
3294,0.5483375
3295,0.5916166666666668
3296,0.6449208333333332
3297,0.6816125
3298,0.6936083333333332
3299,0.6963208333333332
3300,0.6969708333333332
3301,0.6785041666666668
3302,0.6418208333333332
3303,0.6239166666666668
3304,0.6167708333333332
3305,0.6139083333333332
3306,0.6216208333333332
3307,0.6302291666666668
3308,0.6607
3309,0.649475
3310,0.6110458333333332
3311,0.5784916666666667
3312,0.5461916666666667
3313,0.5176041666666666
3314,0.5027666666666667
3315,0.4963208333333332
3316,0.4922291666666667
3317,0.4946541666666667
3318,0.4867416666666667
3319,0.5135541666666666
3320,0.5586875
3321,0.6003375
3322,0.62125
3323,0.6312666666666668
3324,0.6382625
3325,0.6336875
3326,0.6047541666666668
3327,0.5816958333333332
3328,0.5703916666666667
3329,0.5760708333333332
3330,0.5912083333333332
3331,0.6163708333333332
3332,0.6520416666666667
3333,0.6594166666666668
3334,0.6159583333333332
3335,0.5764208333333332
3336,0.543575
3337,0.5224875
3338,0.519125
3339,0.5205833333333332
3340,0.532925
3341,0.5882708333333332
3342,0.6559375
3343,0.7215583333333332
3344,0.7571208333333332
3345,0.7718958333333332
3346,0.7749791666666668
3347,0.7829583333333332
3348,0.783325
3349,0.7597166666666668
3350,0.7462708333333332
3351,0.7365125
3352,0.7314666666666668
3353,0.7232458333333333
3354,0.7162708333333332
3355,0.7287416666666668
3356,0.7518125
3357,0.7201083333333332
3358,0.6616041666666668
3359,0.6247208333333332
3360,0.5917583333333332
3361,0.5709458333333333
3362,0.5651291666666668
3363,0.5648791666666668
3364,0.5705
3365,0.6161625
3366,0.6800875
3367,0.7408458333333332
3368,0.766425
3369,0.7768166666666668
3370,0.7850583333333332
3371,0.7947458333333333
3372,0.7934083333333332
3373,0.7733666666666668
3374,0.7553041666666668
3375,0.7474541666666668
3376,0.7450791666666667
3377,0.7324416666666668
3378,0.7282833333333332
3379,0.7378833333333332
3380,0.7502208333333332
3381,0.7264166666666668
3382,0.6688291666666668
3383,0.6317208333333332
3384,0.5989083333333333
3385,0.5775708333333333
3386,0.5706833333333332
3387,0.5674083333333332
3388,0.5793708333333332
3389,0.6201541666666668
3390,0.68085
3391,0.7370791666666668
3392,0.7668458333333332
3393,0.7796375
3394,0.7860041666666668
3395,0.7880791666666668
3396,0.7975208333333332
3397,0.7830958333333332
3398,0.7715458333333333
3399,0.7646333333333332
3400,0.7634583333333332
3401,0.7517791666666668
3402,0.7452583333333332
3403,0.7539375
3404,0.7645666666666668
3405,0.7404333333333332
3406,0.6776791666666668
3407,0.6350875
3408,0.6024583333333332
3409,0.5781166666666668
3410,0.5666916666666668
3411,0.5655791666666667
3412,0.5744583333333332
3413,0.615375
3414,0.676625
3415,0.7303833333333332
3416,0.7591833333333332
3417,0.7757541666666667
3418,0.785525
3419,0.8012083333333332
3420,0.806975
3421,0.7860458333333332
3422,0.77125
3423,0.7662958333333332
3424,0.763425
3425,0.749425
3426,0.7480416666666668
3427,0.7503708333333332
3428,0.7658791666666668
3429,0.7364416666666668
3430,0.6733916666666668
3431,0.6431833333333332
3432,0.6103
3433,0.5874625
3434,0.5771791666666668
3435,0.5747625
3436,0.5810166666666667
3437,0.6210625
3438,0.6811333333333333
3439,0.7356083333333332
3440,0.7677
3441,0.779425
3442,0.78855
3443,0.8000666666666668
3444,0.8042875
3445,0.7786708333333332
3446,0.7541083333333332
3447,0.7430916666666668
3448,0.7394208333333332
3449,0.729275
3450,0.7247583333333332
3451,0.7277083333333332
3452,0.7334958333333332
3453,0.7091791666666668
3454,0.6607458333333333
3455,0.6345583333333332
3456,0.6012458333333333
3457,0.5729041666666668
3458,0.5538666666666668
3459,0.5453916666666667
3460,0.5427375
3461,0.5471333333333332
3462,0.5559791666666668
3463,0.599725
3464,0.6517166666666668
3465,0.6871375
3466,0.694975
3467,0.7020333333333332
3468,0.7043833333333333
3469,0.6862875
3470,0.6547041666666668
3471,0.6321541666666668
3472,0.62165
3473,0.6191
3474,0.6255333333333332
3475,0.6341208333333332
3476,0.6601416666666667
3477,0.6581333333333332
3478,0.6256125
3479,0.5875041666666668
3480,0.5527541666666668
3481,0.5223916666666667
3482,0.5067916666666668
3483,0.4954458333333332
3484,0.4919333333333332
3485,0.4912541666666667
3486,0.4879583333333332
3487,0.5158583333333332
3488,0.5555083333333332
3489,0.5884541666666668
3490,0.607875
3491,0.6118625
3492,0.6173875
3493,0.617975
3494,0.59295
3495,0.573375
3496,0.5656375
3497,0.5736875
3498,0.583525
3499,0.6101291666666668
3500,0.64285
3501,0.6627791666666668
3502,0.6251375
3503,0.584
3504,0.54965
3505,0.5280791666666667
3506,0.5204125
3507,0.5190916666666667
3508,0.5293875
3509,0.58205
3510,0.6479541666666668
3511,0.7160041666666668
3512,0.7506958333333332
3513,0.7665416666666668
3514,0.7725375
3515,0.787175
3516,0.7946458333333332
3517,0.7777875
3518,0.7596375
3519,0.7565041666666668
3520,0.7546375
3521,0.747125
3522,0.7449166666666668
3523,0.751225
3524,0.7637583333333332
3525,0.7352958333333333
